"[Zr], M","[BDC], M",Modulator,"[Mod], M",[H$_2$O]:[Zr] ratio,"Aging, h","T, $^o$C",Number of DMF washes,Total washes,Last  solvent in pores,"Activation T, $^o$C","Activation time, h","Time of synthesis, h",Zr source,TGA
0.03569608875454306,0.0357248890978762,4.5260803043110736,12.003452436194895,2.9738283062645015,0.0,120.0,4,4,4.891649641856121,200.0,24.0,72.0,False,4.7
0.03348301655634021,0.03351003134721219,4.5260803043110736,36.010357308584695,2.973828306264501,0.0,120.0,4,4,4.891649641856121,200.0,24.0,72.0,False,4.0
0.09689600566980057,0.09708681308652571,4.7632812208034885,0.0,0.0,0.0,120.0,3,6,4.754125889717863,320.0,12.0,21.0,False,5.0
0.09596728996050535,0.09615626855215006,5.006167246780369,1.1319085714285715,4.1860642285714285,0.0,120.0,3,6,4.754125889717863,320.0,12.0,21.0,False,5.0
0.0902034887616762,0.09038111728775666,4.5260803043110736,9.98742857142857,0.0,0.0,120.0,3,6,4.754125889717863,320.0,12.0,21.0,False,4.59
0.06468636781298599,0.0646063440826969,4.573278247393633,29.962285714285713,23.96982857142857,0.0,120.0,2,2,4.3539228796844185,150.0,12.0,24.0,False,3.92
0.06468636781298599,0.0646063440826969,4.573278247393633,29.962285714285713,23.96982857142857,24.0,120.0,2,2,4.3539228796844185,150.0,12.0,24.0,False,4.15
0.06468636781298599,0.0646063440826969,4.573278247393633,29.962285714285713,23.96982857142857,48.0,120.0,2,2,4.3539228796844185,150.0,12.0,24.0,False,4.23
0.06950289638030027,0.06941691410579187,4.573278247393633,14.981142857142856,11.984914285714288,0.0,120.0,2,2,4.3539228796844185,150.0,12.0,24.0,False,4.45
0.06950289638030027,0.06941691410579187,4.573278247393633,14.981142857142856,11.984914285714288,24.0,120.0,2,2,4.3539228796844185,150.0,12.0,24.0,False,4.9
0.06950289638030027,0.06941691410579187,4.573278247393633,14.981142857142856,11.984914285714288,48.0,120.0,2,2,4.3539228796844185,150.0,12.0,24.0,False,4.63
0.06847618145634016,0.06839146933443016,4.573278247393633,14.981142857142856,23.969828571428575,0.0,120.0,2,2,4.3539228796844185,150.0,12.0,24.0,False,4.24
0.06847618145634016,0.06839146933443016,4.573278247393633,14.981142857142856,23.969828571428575,24.0,120.0,2,2,4.3539228796844185,150.0,12.0,24.0,False,3.36
0.06847618145634016,0.06839146933443016,4.573278247393633,14.981142857142856,23.969828571428575,48.0,120.0,2,2,4.3539228796844185,150.0,12.0,24.0,False,4.24
0.06560182090861835,0.06552066466812513,4.573278247393633,29.962285714285713,11.984914285714288,0.0,120.0,2,2,4.3539228796844185,150.0,12.0,24.0,False,4.08
0.06560182090861835,0.06552066466812513,4.573278247393633,29.962285714285713,11.984914285714288,24.0,120.0,2,2,4.3539228796844185,150.0,12.0,24.0,False,4.33
0.06560182090861835,0.06552066466812513,4.573278247393633,29.962285714285713,11.984914285714288,48.0,120.0,2,2,4.3539228796844185,150.0,12.0,24.0,False,4.08
0.06654355728320376,0.06646123601737071,4.573278247393633,29.962285714285713,0.0,0.0,120.0,2,2,4.3539228796844185,150.0,12.0,24.0,False,4.0
0.06654355728320376,0.06646123601737071,4.573278247393633,29.962285714285713,0.0,24.0,120.0,2,2,4.3539228796844185,150.0,12.0,24.0,False,4.5
0.06654355728320376,0.06646123601737071,4.573278247393633,29.962285714285713,0.0,48.0,120.0,2,2,4.3539228796844185,150.0,12.0,24.0,False,4.17
0.07273770282264184,0.07264771875784855,4.7632812208034885,0.0,23.96982857142857,0.0,120.0,2,2,4.3539228796844185,150.0,12.0,24.0,False,4.42
0.07273770282264184,0.07264771875784855,4.7632812208034885,0.0,23.96982857142857,24.0,120.0,2,2,4.3539228796844185,150.0,12.0,24.0,False,5.0
0.07273770282264184,0.07264771875784855,4.7632812208034885,0.0,23.96982857142857,48.0,120.0,2,2,4.3539228796844185,150.0,12.0,24.0,False,4.5
0.03352428767593546,0.04627400228736532,5.006167246780369,22.371840000000002,77.2387776,0.0,80.0,2,3,4.729187376725838,150.0,3.0,12.0,False,3.5
0.09165475154896531,0.09350496949692574,4.5260803043110736,0.0,0.0,0.5,120.0,5,2,4.754125889717863,150.0,8.0,72.0,False,5.44
0.08773642573925118,0.08950754515040289,4.5260803043110736,6.355636363636363,0.0,0.5,120.0,5,2,4.754125889717863,150.0,8.0,72.0,False,5.15
0.08413938867685763,0.08583789534922773,4.5260803043110736,12.711272727272727,0.0,0.5,120.0,5,2,4.754125889717863,150.0,8.0,72.0,False,5.0
0.08082567987622796,0.08245729330636431,4.5260803043110736,19.06690909090909,0.0,0.5,120.0,5,2,4.754125889717863,150.0,8.0,72.0,False,4.84
0.07776309233561306,0.0793328818631248,4.5260803043110736,25.422545454545453,0.0,0.5,120.0,5,2,4.754125889717863,150.0,8.0,72.0,False,4.46
0.07627327136408686,0.07548940391906017,4.225335798816568,0.16830666666666663,4.440706666666666,0.5,110.0,0,3,4.754125889717863,80.0,0.0,0.5,False,4.0
0.07627327136408686,0.07548940391906017,4.225335798816568,0.16830666666666663,4.440706666666666,0.5,110.0,0,3,4.754125889717863,80.0,0.0,1.0,False,4.0
0.07627327136408686,0.07548940391906017,4.225335798816568,0.16830666666666663,4.440706666666666,0.5,110.0,0,3,4.754125889717863,80.0,0.0,3.0,False,4.0
0.07627327136408686,0.07548940391906017,4.225335798816568,0.16830666666666663,4.440706666666666,0.5,110.0,0,3,4.754125889717863,80.0,0.0,5.0,False,3.875
0.07627327136408686,0.07548940391906017,4.225335798816568,0.16830666666666663,4.440706666666666,0.5,110.0,0,3,4.754125889717863,80.0,0.0,10.0,False,4.0
0.07627327136408686,0.07548940391906017,4.225335798816568,0.16830666666666663,4.440706666666666,0.5,110.0,0,3,4.754125889717863,80.0,0.0,15.0,False,4.375
0.07627327136408686,0.07548940391906017,4.225335798816568,0.16830666666666663,4.440706666666666,0.5,110.0,0,3,4.754125889717863,80.0,0.0,20.0,False,4.875
0.017110537098219566,0.017001362540198062,4.7632812208034885,0.0,10.195500000000001,0.0,120.0,0,3,4.754125889717863,80.0,0.0,24.0,False,5.3
0.16181800686128894,0.3236472406090513,5.006167246780369,2.0000391430838396,7.528036392488759,0.0,220.0,4,4,4.891649641856121,270.0,72.0,24.0,False,5.85
0.017439613540353966,0.01744483233244625,4.82824091293322,50.016209999999994,1.3320732857142856,0.0,120.0,4,4,4.891649641856121,200.0,24.0,24.0,False,5.25
0.018146676073116787,0.01813095081835064,4.472562130177515,2.0002966415094336,3.250303415094339,0.0,120.0,2,4,4.754125889717863,90.0,12.0,24.0,False,3.24
0.03365575547074305,0.05901355305259406,4.573278247393633,10.195500000000001,0.0,0.0,120.0,1,2,4.729187376725838,80.0,12.0,24.0,False,4.72
0.03681151628583425,0.03677678450254789,4.7632812208034885,0.0,3.7631895348837205,0.0,120.0,3,6,4.2756405325443785,170.0,12.0,21.0,False,4.64
0.030417097447306096,0.030388398818634116,4.573278247393633,99.99041860465117,3.763189534883721,0.0,120.0,3,6,4.2756405325443785,170.0,12.0,21.0,False,4.5
0.02591085999746165,0.025886413018228114,4.573278247393633,199.9998055813954,3.7631895348837205,0.0,120.0,3,6,4.2756405325443785,170.0,12.0,21.0,False,4.47
0.03232899163899927,0.03229848913204592,4.5246952662721895,99.99041860465115,3.7631895348837205,0.0,120.0,3,6,4.2756405325443785,170.0,12.0,21.0,False,4.28
0.02881400982016179,0.028786823709790407,4.5246952662721895,199.99980558139535,3.7631895348837205,0.0,120.0,3,6,4.2756405325443785,170.0,12.0,21.0,False,4.14
0.1582293208239094,0.16653624671442044,4.5246952662721895,55.82614705882353,0.0,0.0,150.0,1,2,4.3539228796844185,45.0,12.0,4.0,True,5.0
0.031998798489529696,0.031999036898814184,5.006167246780369,3.7501408072951588,129.47361137186536,0.0,120.0,3,3,4.754125889717863,0.0,0.0,24.0,False,4.44
0.031998798489529696,0.031999036898814184,5.006167246780369,9.375352018237896,323.69965401636045,0.0,120.0,3,3,4.754125889717863,0.0,0.0,24.0,False,4.3
0.031998798489529696,0.031999036898814184,5.006167246780369,18.750704036475792,647.3993080327209,0.0,120.0,3,3,4.754125889717863,0.0,0.0,24.0,False,4.167
0.04295902533501329,0.08586555643950526,4.7632812208034885,0.0,3.0005150214592273,0.0,120.0,1,1,4.891649641856121,100.0,12.0,24.0,False,4.0
0.043016749142749396,0.042974486782914434,4.82824091293322,9.99975382165605,3.0046574522292993,0.0,120.0,2,2,4.6776863905325445,95.0,19.0,24.0,False,4.22
0.017164435290078956,0.017155239872389094,4.7632812208034885,0.0,0.0,0.0,120.0,3,3,4.3539228796844185,60.0,8.0,12.0,False,4.09
0.017164435290078956,0.017155239872389094,4.82824091293322,49.423899999999996,0.0,0.0,120.0,3,3,4.3539228796844185,60.0,8.0,12.0,False,4.85
0.04859809991769343,0.059468597317095986,5.006167246780369,8.503480851063829,31.361234042553196,0.0,120.0,3,6,4.729187376725838,150.0,24.0,24.0,False,3.51
0.04999932934004213,0.052331994582664104,4.5246952662721895,99.93138936535163,2.997941680960549,0.0,120.0,2,5,4.3539228796844185,120.0,4.0,24.0,False,4.84
0.04985680441044676,0.0522276124253236,4.7632812208034885,0.0,3.0005150214592273,0.0,120.0,2,5,4.3539228796844185,120.0,4.0,16.0,False,5.4
0.007017904167666153,0.007039284803582969,4.573278247393633,300.6967741935484,0.0,0.0,120.0,0,1,4.754125889717863,150.0,0.0,24.0,False,5.18
0.19765171533710332,0.19623573185974966,5.006167246780369,1.9992707774798926,6.812515174262734,0.0,120.0,0,3,4.754125889717863,150.0,10.0,24.0,False,4.8
0.19831136014326636,0.19689065094853225,4.472562130177515,1.999270777479893,0.5228492937265415,0.0,120.0,0,3,4.754125889717863,150.0,10.0,24.0,False,5.5
0.027070058037886265,0.03787272927145229,4.7632812208034885,0.0,7.001017377567141,0.0,100.0,1,1,4.754125889717863,150.0,24.0,12.0,False,3.79
0.026978027271846883,0.03774397238877492,4.7632812208034885,0.0,14.00203475513428,0.0,100.0,1,1,4.754125889717863,150.0,24.0,12.0,False,3.96
0.026808762751936135,0.037507160582576714,4.7632812208034885,0.0,27.003924170616116,0.0,100.0,1,1,4.754125889717863,150.0,24.0,12.0,False,4.65
0.0266288372877675,0.037255433438735275,4.7632812208034885,0.0,41.00595892575039,0.0,100.0,1,1,4.754125889717863,150.0,24.0,12.0,False,5.34
0.026288571274529302,0.03677937969028705,4.7632812208034885,0.0,68.00988309636651,0.0,100.0,1,1,4.754125889717863,150.0,24.0,12.0,False,5.34
0.16300640656974336,0.16221062991664328,5.006167246780369,1.9119238974358974,6.600808205128203,0.0,120.0,3,3,4.754125889717863,200.0,3.0,24.0,False,4.58
0.157880418941764,0.15710966671171742,5.006167246780369,1.9119238974358972,17.926153846153845,0.0,120.0,3,3,4.754125889717863,200.0,3.0,24.0,False,4.66
0.15306699153500292,0.1523197378485553,5.006167246780369,1.9119238974358972,28.881025641025637,0.0,120.0,3,3,4.754125889717863,200.0,3.0,24.0,False,4.75
0.148538382317991,0.14781323672877555,5.006167246780369,1.9119238974358972,39.83589743589744,0.0,120.0,3,3,4.754125889717863,200.0,3.0,24.0,False,4.7
0.14024014866894122,0.1395555140064976,5.006167246780369,1.9119238974358974,61.74564102564102,0.0,120.0,3,3,4.754125889717863,200.0,3.0,24.0,False,4.91
0.12305385593990431,0.1224531225841327,5.006167246780369,1.9119238974358972,117.51589743589741,0.0,120.0,3,3,4.754125889717863,200.0,3.0,24.0,False,5.25
0.06868617865448866,0.06853763560404506,4.573278247393633,50.33183505154639,1.3333731958762887,0.0,100.0,3,3,4.891649641856121,300.0,2.0,336.0,False,4.76
0.007126305723113139,0.007148016613495457,4.573278247393633,263.10967741935485,0.0,0.0,120.0,3,6,4.754125889717863,250.0,3.0,24.0,False,3.81
0.025646816081538796,0.025649324745388568,4.7632812208034885,0.0,7.200275352973874,0.0,110.0,3,6,4.754125889717863,100.0,12.0,24.0,False,3.53
0.025561849656883982,0.025564350009674896,4.7632812208034885,0.0,14.400550705947747,0.0,110.0,3,6,4.754125889717863,100.0,12.0,24.0,False,3.47
0.02539359462378691,0.025396078518577045,4.7632812208034885,0.0,28.801101411895498,0.0,110.0,3,6,4.754125889717863,100.0,12.0,24.0,False,3.75
0.02522754010689478,0.02523000775892939,4.7632812208034885,0.0,43.20165211784325,0.0,110.0,3,6,4.754125889717863,100.0,12.0,24.0,False,3.75
0.02506477404707361,0.025067225778015758,4.7632812208034885,0.0,57.50219899944414,0.0,110.0,3,6,4.754125889717863,100.0,12.0,24.0,False,4.24
0.025646816081538796,0.03847198732666344,4.7632812208034885,0.0,7.200275352973874,0.0,110.0,3,6,4.754125889717863,100.0,12.0,24.0,False,4.47
0.025561849656883982,0.038344531848286734,4.7632812208034885,0.0,14.400550705947747,0.0,110.0,3,6,4.754125889717863,100.0,12.0,24.0,False,4.21
0.02539359462378691,0.03809213773120109,4.7632812208034885,0.0,28.801101411895498,0.0,110.0,3,6,4.754125889717863,100.0,12.0,24.0,False,5.18
0.02522754010689478,0.037843044539707126,4.7632812208034885,0.0,43.20165211784325,0.0,110.0,3,6,4.754125889717863,100.0,12.0,24.0,False,5.37
0.02506477404707361,0.0375988842598992,4.7632812208034885,0.0,57.50219899944414,0.0,110.0,3,6,4.754125889717863,100.0,12.0,24.0,False,5.55
0.025646816081538796,0.05011477297048476,4.7632812208034885,0.0,7.200275352973874,0.0,110.0,3,6,4.754125889717863,100.0,12.0,24.0,False,5.28
0.025561849656883982,0.04994874561378863,4.7632812208034885,0.0,14.400550705947747,0.0,110.0,3,6,4.754125889717863,100.0,12.0,24.0,False,5.0
0.02539359462378691,0.04961996941178393,4.7632812208034885,0.0,28.801101411895498,0.0,110.0,3,6,4.754125889717863,100.0,12.0,24.0,False,5.57
0.02522754010689478,0.04929549309517936,4.7632812208034885,0.0,43.20165211784325,0.0,110.0,3,6,4.754125889717863,100.0,12.0,24.0,False,5.57
0.02506477404707361,0.04897744253836542,4.7632812208034885,0.0,57.50219899944414,0.0,110.0,3,6,4.754125889717863,100.0,12.0,24.0,False,5.9
0.08153106762787506,0.06019382411364594,4.7632812208034885,0.0,0.0,0.0,120.0,0,5,4.3539228796844185,110.0,12.0,48.0,False,4.35
0.08153106762787506,0.06019382411364594,4.5246952662721895,66.47772631578947,0.0,0.0,120.0,0,5,4.3539228796844185,110.0,12.0,48.0,False,3.5
0.03396453115183077,0.04716886487697935,4.7632812208034885,0.0,0.0,0.0,120.0,2,3,4.729187376725838,300.0,1.0,24.0,False,5.4
0.09000600755235152,0.12499749192399527,4.5246952662721895,23.091051251489873,0.0,0.0,120.0,2,3,4.729187376725838,300.0,1.0,24.0,False,5.2
0.09000600755235152,0.12499749192399527,4.573278247393633,22.035566150178784,0.0,0.0,120.0,2,3,4.729187376725838,300.0,1.0,24.0,False,4.8
0.025026074580808938,0.025118589248027214,4.5246952662721895,102.89921379310344,0.0,0.0,123.0,4,1,4.754125889717863,120.0,24.0,24.0,False,3.55
0.07830044909840742,0.07622181612171144,4.5246952662721895,99.9391812865497,0.0,0.0,120.0,0,1,4.3539228796844185,25.0,24.0,23.0,False,3.33
0.157735586797075,0.3158332381308061,5.006167246780369,2.1140629463105,7.2975234065062144,0.0,220.0,2,2,4.891649641856121,200.0,24.0,24.0,False,5.875
0.03540926489509667,0.035231464890926906,4.573278247393633,20.052279069767444,0.0,0.0,120.0,2,2,4.891649641856121,200.0,24.0,72.0,False,5.4
0.03450218387590665,0.03432893858388559,4.573278247393633,33.086260465116275,0.0,0.0,120.0,2,2,4.891649641856121,200.0,24.0,72.0,False,5.45
0.03338176017518748,0.033214140849682515,4.573278247393633,50.1306976744186,0.0,0.0,120.0,2,2,4.891649641856121,200.0,24.0,72.0,False,4.77
0.03047108898825015,0.030318084971781043,4.573278247393633,100.26139534883721,0.0,0.0,120.0,2,2,4.891649641856121,200.0,24.0,72.0,False,4.36
0.028029421140566425,0.027888677433787045,4.573278247393633,150.39209302325582,0.0,0.0,120.0,2,2,4.891649641856121,200.0,24.0,72.0,False,4.81
0.025950028741769042,0.02581972625646862,4.573278247393633,200.52279069767448,0.0,0.0,120.0,2,2,4.891649641856121,200.0,24.0,72.0,False,4.95
0.024156271436584248,0.024034975917604253,4.573278247393633,250.653488372093,0.0,0.0,120.0,2,2,4.891649641856121,200.0,24.0,72.0,False,4.13
0.022595846114174478,0.02248238593517268,4.573278247393633,300.7841860465116,0.0,0.0,120.0,2,2,4.891649641856121,200.0,24.0,72.0,False,5.13
0.03590536667996668,0.03572507560743726,4.5246952662721895,20.052279069767444,0.0,0.0,120.0,2,2,4.891649641856121,200.0,24.0,72.0,False,5.0
0.035284000261659586,0.035106829246891694,4.5246952662721895,33.086260465116275,0.0,0.0,120.0,2,2,4.891649641856121,200.0,24.0,72.0,False,5.0
0.03450218387590665,0.03432893858388559,4.5246952662721895,50.130697674418606,0.0,0.0,120.0,2,2,4.891649641856121,200.0,24.0,72.0,False,4.86
0.032394255507083705,0.0322315947237746,4.5246952662721895,100.26139534883723,0.0,0.0,120.0,2,2,4.891649641856121,200.0,24.0,72.0,False,4.5
0.030526541379493552,0.030373258920774276,4.5246952662721895,150.3920930232558,0.0,0.0,120.0,2,2,4.891649641856121,200.0,24.0,72.0,False,4.59
0.028864713237129257,0.028719775290828333,4.5246952662721895,200.52279069767445,0.0,0.0,120.0,2,2,4.891649641856121,200.0,24.0,72.0,False,4.68
0.027374479544299203,0.027237024485812642,4.5246952662721895,250.65348837209302,0.0,0.0,120.0,2,2,4.891649641856121,200.0,24.0,72.0,False,4.77
0.026030567732009423,0.025899860837500194,4.5246952662721895,300.7841860465116,0.0,0.0,120.0,2,2,4.891649641856121,200.0,24.0,72.0,False,4.5
0.03589139843772589,0.03571117750371914,4.5260803043110736,10.02613953488372,0.0,0.0,120.0,2,2,4.891649641856121,200.0,24.0,72.0,False,4.8
0.03492999136173191,0.03475459792647802,4.5260803043110736,20.05227906976744,0.0,0.0,120.0,2,2,4.891649641856121,200.0,24.0,72.0,False,4.7
0.03376352778926785,0.03359399149983899,4.5260803043110736,33.086260465116275,0.0,0.0,120.0,2,2,4.891649641856121,200.0,24.0,72.0,False,4.3
0.032337483240159275,0.03217510752657205,4.5260803043110736,50.13069767441859,0.0,0.0,120.0,2,2,4.891649641856121,200.0,24.0,72.0,False,4.7
0.0967642998037277,0.12829130924316548,4.5246952662721895,13.274430379746835,0.0,0.0,120.0,2,5,4.754125889717863,120.0,24.0,24.0,False,4.47
0.09217735801116451,0.12220988490398524,4.5260803043110736,13.274430379746837,0.0,0.0,120.0,2,5,4.754125889717863,120.0,24.0,24.0,False,4.36
0.10169927909371781,0.1348341660145669,4.82824091293322,13.274430379746837,0.0,0.0,120.0,2,5,4.754125889717863,120.0,24.0,24.0,False,5.4
0.036695034348731434,0.03669920655379125,4.573278247393633,3.002008333333333,5.993227777777777,0.0,120.0,2,4,4.672187376725838,160.0,12.0,72.0,False,5.125
0.030489467452596654,0.030492934088141067,4.573278247393633,100.06694444444445,5.993227777777777,0.0,120.0,2,4,4.672187376725838,160.0,12.0,72.0,False,4.65
0.036308362141487194,0.03631249038213144,4.5260803043110736,6.0342255555555555,5.993227777777777,0.0,120.0,2,4,4.672187376725838,160.0,12.0,72.0,False,4.7
0.03358260295254686,0.03358642127588262,4.5260803043110736,35.246976333333336,5.993227777777777,0.0,120.0,2,4,4.672187376725838,160.0,12.0,72.0,False,4.3
0.03630038402146946,0.036388744560005896,4.5260803043110736,6.001726218097447,3.0035665893271464,0.0,120.0,2,2,4.754125889717863,200.0,24.0,72.0,False,5.0
0.036004701474203635,0.03603375081266743,4.573278247393633,12.003452436194895,3.0008631090487237,0.0,120.0,3,6,4.2756405325443785,100.0,12.0,72.0,False,4.5
0.034309829023075965,0.034337510903361526,4.573278247393633,36.01035730858469,3.000863109048724,0.0,120.0,3,6,4.2756405325443785,100.0,12.0,72.0,False,4.25
0.030482853859514505,0.0305074480570179,4.573278247393633,100.05580510440834,3.0008631090487237,0.0,120.0,3,6,4.2756405325443785,100.0,12.0,72.0,False,4.0
0.035704944096149376,0.03573375158415543,4.5260803043110736,12.003452436194896,3.000863109048724,0.0,120.0,3,6,4.2756405325443785,100.0,12.0,72.0,False,3.35
0.03350703854791268,0.03353407272022474,4.5260803043110736,36.010357308584695,3.000863109048724,0.0,120.0,3,6,4.2756405325443785,100.0,12.0,72.0,False,3.25
0.036915600679961594,0.036945384950760635,4.7632812208034885,0.0,3.0008631090487237,0.0,120.0,3,6,4.2756405325443785,100.0,12.0,72.0,False,5.25
0.024614027181893802,0.024666393727740914,4.82824091293322,15.684117314373436,106.90388085427273,0.0,120.0,3,6,4.754125889717863,120.0,12.0,12.0,False,3.4
0.049928130310890884,0.050026448683260144,4.7632812208034885,0.0,2.996228571428571,0.0,120.0,3,6,4.672187376725838,25.0,12.0,72.0,False,5.607
0.043696374498324426,0.04378242130985856,4.573278247393633,49.99040914285714,2.996228571428571,0.0,120.0,3,6,4.672187376725838,25.0,12.0,72.0,False,4.99
0.045634836008687334,0.04572470003467377,4.5246952662721895,49.99040914285713,2.9962285714285706,0.0,120.0,3,6,4.672187376725838,25.0,12.0,72.0,False,4.13
0.041927586831241696,0.04201015054970963,4.5260803043110736,49.99040914285714,2.996228571428571,0.0,120.0,3,6,4.672187376725838,25.0,12.0,72.0,False,3.87
0.04995644826856697,0.049925925866219786,4.5246952662721895,99.73711931330472,3.0005150214592273,0.0,120.0,1,7,4.3539228796844185,80.0,12.0,24.0,False,3.5
